ID,addr_o
45280565000_file13,"Москва, Улица Изумрудная, 1"
45280565000_file13,"Москва, Улица Изумрудная, 28"
45280565000_file13,"Москва, Улица Изумрудная, 2"
45280565000_file13,"Москва, Улица Изумрудная, 30"
45280565000_file13,"Москва, Улица Изумрудная, 32"
45280565000_file13,"Москва, Улица Изумрудная, 36"
45280565000_file13,"Москва, Улица Изумрудная, 38"
45280565000_file13,"Москва, Улица Изумрудная, 40"
45280565000_file13,"Москва, Улица Анадырский, 43"
45280565000_file13,"Москва, Улица Коминтерна, 48"
45280565000_file13,"Москва, Улица Коминтерна, 5"
45280565000_file13,"Москва, Улица Минусинская, 1"
45280565000_file13,"Москва, Улица Минусинская, 3"
45280565000_file13,"Москва, Улица Минусинская, 5"
45280565000_file13,"Москва, Улица Минусинская, 7"
45280565000_file13,"Москва, Улица Минусинская, 9"
45280565000_file13,"Москва, Улица Минусинская, 11"
45280565000_file13,"Москва, Улица Минусинская, 8"
45280565000_file13,"Москва, Улица Минусинская, 10"
45280565000_file13,"Москва, Улица Минусинская, 12"
45280565000_file13,"Москва, Улица Минусинская, 14"
45280565000_file13,"Москва, Улица Минусинская, 16"
45280565000_file13,"Москва, Улица Минусинская, 16"
45280565000_file13,"Москва, Улица Минусинская, 2"
45280565000_file13,"Москва, Проезд Янтарный, 2"
45280565000_file13,"Москва, Проезд Янтарный, 31"
45280565000_file13,"Москва, Проезд Янтарный, 33"
45280565000_file13,"Москва, Проезд Янтарный, 35"
45280565000_file13,"Москва, Проезд Янтарный, 7"
45280565000_file14,"Москва, Улица Изумрудная, 2"
45280565000_file14,"Москва, Улица Изумрудная, 4"
45280565000_file14,"Москва, Улица Изумрудная, 6"
45280565000_file14,"Москва, Улица Изумрудная, 8"
45280565000_file14,"Москва, Улица Изумрудная, 10"
45280565000_file14,"Москва, Улица Изумрудная, 12"
45280565000_file14,"Москва, Улица Изумрудная, 14"
45280565000_file14,"Москва, Улица Изумрудная, 16"
45280565000_file14,"Москва, Улица Изумрудная, 18"
45280565000_file14,"Москва, Улица Изумрудная, 20"
45280565000_file14,"Москва, Улица Изумрудная, 22"
45280565000_file14,"Москва, Улица Изумрудная, 24"
45280565000_file14,"Москва, Улица Изумрудная, 1"
45280565000_file14,"Москва, Улица Изумрудная, 24"
45280565000_file14,"Москва, Улица Изумрудная, 2"
45280565000_file14,"Москва, Улица Изумрудная, 26"
45280565000_file14,"Москва, Проезд Янтарный, 1"
45280565000_file14,"Москва, Проезд Янтарный, 3"
45280565000_file14,"Москва, Проезд Янтарный, 5"
45280565000_file14,"Москва, Проезд Янтарный, 7"
45280565000_file14,"Москва, Проезд Янтарный, 9"
45280565000_file14,"Москва, Проезд Янтарный, 11"
45280565000_file14,"Москва, Проезд Янтарный, 13"
45280565000_file14,"Москва, Проезд Янтарный, 15"
45280565000_file14,"Москва, Проезд Янтарный, 17"
45280565000_file14,"Москва, Проезд Янтарный, 19"
45280565000_file14,"Москва, Проезд Янтарный, 21"
45280565000_file14,"Москва, Проезд Янтарный, 23"
45280565000_file14,"Москва, Проезд Янтарный, 25"
45280565000_file14,"Москва, Проезд Янтарный, 1"
45280565000_file14,"Москва, Проезд Янтарный, 25"
45280565000_file14,"Москва, Проезд Янтарный, 2"
45280565000_file14,"Москва, Проезд Янтарный, 27"
45280565000_file14,"Москва, Проезд Янтарный, 29"
45280565000_file14,"Москва, Улица Шушенская, 7"
45280565000_file14,"Москва, Улица Шушенская, 9"
45280565000_file14,"Москва, Улица Шушенская, 11"
45280565000_file14,"Москва, Улица Изумрудная, 1"
45280565000_file14,"Москва, Улица Изумрудная, 3"
45280565000_file14,"Москва, Улица Изумрудная, 5"
45280565000_file14,"Москва, Улица Изумрудная, 7"
45280565000_file14,"Москва, Улица Изумрудная, 9"
45280565000_file14,"Москва, Улица Изумрудная, 11"
45280565000_file14,"Москва, Улица Изумрудная, 13"
45280565000_file14,"Москва, Улица Изумрудная, 1"
45280565000_file14,"Москва, Улица Изумрудная, 13"
45280565000_file14,"Москва, Улица Изумрудная, 2"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 26"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 28"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 30"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 32"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 1"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 32"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 2"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 36"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 38"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 1"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 38"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 2"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 40"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 42"
45280565000_file14,"Москва, Улица Бабушкина Летчика, 48"
45280567000_file1,"Москва, Улица Ботаническая, 4"
45280567000_file1,"Москва, Улица Ботаническая, 16"
45280567000_file1,"Москва, Улица Ботаническая, 33"
45280567000_file1,"Москва, Улица Ботаническая, 4"
45280567000_file1,"Москва, Улица Ботаническая, 8"
45280567000_file1,"Москва, Улица Ботаническая, 37"
45280567000_file1,"Москва, Улица Ботаническая, 37"
45280567000_file1,"Москва, Улица Ботаническая, 37"
45280567000_file1,"Москва, Улица Ботаническая, 2"
45280567000_file1,"Москва, Улица Ботаническая, 39"
45280567000_file1,"Москва, Улица Сусоколовское шоссе, 4"
45280567000_file2,"Москва, Улица Гостиничная, 6"
45280567000_file2,"Москва, Улица Гостиничная, 6"
45280567000_file2,"Москва, Улица Гостиничная, 1"
45280567000_file2,"Москва, Улица Гостиничная, 7"
45280567000_file2,"Москва, Улица Гостиничная, 7"
45280567000_file2,"Москва, Улица Гостиничная, 9"
45280567000_file2,"Москва, Улица Гостиничная, 9"
45280567000_file2,"Москва, Улица Гостиничная, 10"
